# index, gbar [10^(-10)m/s^2], gobs [10^(-10)m/s^2], e_gbar [10^(-10)m/s^2], e_gobs [10^(-10)m/s^2], Vobs [km/s], e_Vobs [km/s], r [kpc], SBdisk [solLum/pc^2], SBbul [solLum/pc^2]
14 5.96885e-02 2.64648e-01 7.88131e-03 1.24990e-01 1.07000e+02 1.07000e+01 1.40200e+01 3.11000e+00 0.00000e+00
14 5.51112e-02 2.78313e-01 6.87914e-03 1.31444e-01 1.17000e+02 1.17000e+01 1.59400e+01 2.41000e+00 0.00000e+00
15 8.13107e-02 8.58575e-01 2.03277e-02 3.88013e-01 8.52000e+01 6.20000e+00 2.74000e+00 2.71400e+01 0.00000e+00
15 7.92720e-02 7.97456e-01 1.94800e-02 3.57308e-01 9.32000e+01 6.20000e+00 3.53000e+00 2.26800e+01 0.00000e+00
15 7.17376e-02 7.42641e-01 1.63800e-02 3.28982e-01 1.08000e+02 6.20000e+00 5.09000e+00 1.15200e+01 0.00000e+00
15 6.39005e-02 6.92544e-01 1.39614e-02 3.06065e-01 1.12000e+02 6.20000e+00 5.87000e+00 9.36000e+00 0.00000e+00
16 1.32146e+00 7.77848e-01 3.29439e-01 1.91456e-01 5.65000e+01 4.00000e+00 1.33000e+00 4.03210e+02 0.00000e+00
16 9.14917e-01 6.64125e-01 2.27738e-01 1.54239e-01 6.91000e+01 4.00000e+00 2.33000e+00 1.21250e+02 0.00000e+00
16 5.47264e-01 6.88689e-01 1.35633e-01 1.83910e-01 8.55000e+01 7.50000e+00 3.44000e+00 3.59800e+01 0.00000e+00
16 4.65540e-01 6.50420e-01 1.15247e-01 1.81346e-01 8.71000e+01 8.40000e+00 3.78000e+00 2.50200e+01 0.00000e+00
16 2.92530e-01 7.49048e-01 7.19299e-02 1.61244e-01 1.05000e+02 4.00000e+00 4.77000e+00 8.51000e+00 0.00000e+00
16 2.27271e-01 7.47286e-01 5.56295e-02 1.75012e-01 1.12000e+02 6.70000e+00 5.44000e+00 6.64000e+00 0.00000e+00
16 1.80545e-01 7.13714e-01 4.39547e-02 1.51889e-01 1.16000e+02 4.00000e+00 6.11000e+00 6.17000e+00 0.00000e+00
16 1.35337e-01 6.90169e-01 3.26080e-02 1.45912e-01 1.24000e+02 4.00000e+00 7.22000e+00 5.40000e+00 0.00000e+00
16 8.57935e-02 6.33046e-01 2.03483e-02 1.32858e-01 1.35000e+02 4.00000e+00 9.33000e+00 2.80000e+00 0.00000e+00
16 6.43084e-02 5.72246e-01 1.50663e-02 1.19761e-01 1.40000e+02 4.00000e+00 1.11000e+01 1.77000e+00 0.00000e+00
16 3.46686e-02 4.32159e-01 8.00861e-03 9.20372e-02 1.44000e+02 5.00000e+00 1.55500e+01 0.00000e+00 0.00000e+00
17 5.47963e-02 2.79430e-01 8.03480e-03 1.79903e-01 7.09000e+01 7.00000e+00 5.83000e+00 4.16000e+00 0.00000e+00
17 4.95777e-02 2.46974e-01 6.17193e-03 1.56162e-01 7.70000e+01 6.00000e+00 7.78000e+00 2.09000e+00 0.00000e+00
17 4.60541e-02 2.26930e-01 5.15402e-03 1.42925e-01 8.25000e+01 6.00000e+00 9.72000e+00 1.23000e+00 0.00000e+00
17 3.81356e-02 1.97518e-01 3.94876e-03 1.24260e-01 8.43000e+01 6.00000e+00 1.16600e+01 4.60000e-01 0.00000e+00
17 2.82033e-02 1.67863e-01 2.88918e-03 1.05630e-01 8.39000e+01 6.00000e+00 1.35900e+01 0.00000e+00 0.00000e+00
18 1.17133e-01 5.08111e-01 2.91615e-02 1.21854e-01 6.07000e+01 4.40000e+00 2.35000e+00 3.68700e+01 0.00000e+00
